episode_type,episode_index,disturber_index,step_index,action,reward,penalty,total_discounted_reward
warmup,4,2,19,0,0.003191709518432617,0.003191709518432617,1922.2551361378378
warmup,5,0,0,3,3654.0023510456085,0.002351045608520508,3654.0023510456085
warmup,5,0,1,1,3678.003462791443,0.0034627914428710938,6596.4051212787635
warmup,5,0,2,1,0.003741741180419922,0.003741741180419922,6596.407515993119
warmup,5,0,3,4,0.0031538009643554688,0.0031538009643554688,6596.409130739213
warmup,5,0,4,5,688.003485918045,0.0034859180450439453,6878.215358571244
warmup,5,0,5,7,0.0024509429931640625,0.0024509429931640625,6878.216161696244
warmup,5,0,6,5,0.003773927688598633,0.003773927688598633,6878.217151008744
warmup,5,0,7,5,0.0027146339416503906,0.0027146339416503906,6878.217720308744
warmup,5,0,8,1,0.0033516883850097656,0.0033516883850097656,6878.218282628744
warmup,5,0,9,8,0.002517223358154297,0.002517223358154297,6878.218620484745
warmup,5,0,10,3,0.002791881561279297,0.002791881561279297,6878.218920260745
warmup,5,0,11,3,0.0030031204223632812,0.0030031204223632812,6878.2191782268255
warmup,5,0,12,5,0.003210306167602539,0.003210306167602539,6878.219398837386
warmup,5,0,13,5,0.0033578872680664062,0.0033578872680664062,6878.2195834391905
warmup,5,0,14,3,0.002435445785522461,0.002435445785522461,6878.219690551229
warmup,5,0,15,4,0.0027337074279785156,0.0027337074279785156,6878.219786735009
warmup,5,0,16,8,0.003480195999145508,0.003480195999145508,6878.219884693817
warmup,5,0,17,4,0.0037081241607666016,0.0037081241607666016,6878.21996819335
warmup,5,0,18,0,-552.9971106052399,-1199.9971106052399,6868.258057868315
warmup,5,0,19,6,0.003343343734741211,0.003343343734741211,6868.258106050976
warmup,6,2,0,4,1.002030611038208,0.002030611038208008,1.002030611038208
warmup,6,2,1,2,0.003541707992553711,0.003541707992553711,1.004863977432251
warmup,6,2,2,8,0.002513408660888672,0.002513408660888672,1.0064725589752197
warmup,6,2,3,7,0.002646207809448242,0.002646207809448242,1.0078274173736572
warmup,6,2,4,8,0.0026776790618896484,0.0026776790618896484,1.0089241947174072
warmup,6,2,5,5,0.006032228469848633,0.006032228469848633,1.0109008353424072
warmup,6,2,6,2,0.0037086009979248047,0.0037086009979248047,1.011873022842407
warmup,6,2,7,1,7264.004399299622,0.004399299621582031,1524.384008422843
warmup,6,2,8,1,0.0030426979064941406,0.0030426979064941406,1524.384518902843
warmup,6,2,9,5,0.0035305023193359375,0.0035305023193359375,1524.384992758843
warmup,6,2,10,5,0.003348112106323242,0.003348112106323242,1524.385352259643
warmup,6,2,11,4,0.005206584930419922,0.005206584930419922,1524.385799501883
warmup,6,2,12,6,0.0032434463500976562,0.0032434463500976562,1524.386022389819
warmup,6,2,13,2,0.003011941909790039,0.003011941909790039,1524.3861879730764
warmup,6,2,14,1,0.003038644790649414,0.003038644790649414,1524.3863216140876
warmup,6,2,15,2,0.002959012985229492,0.002959012985229492,1524.3864257251014
warmup,6,2,16,1,0.0026869773864746094,0.0026869773864746094,1524.386501356791
warmup,6,2,17,5,0.003038644790649414,0.003038644790649414,1524.3865697809888
warmup,6,2,18,2,0.0029032230377197266,0.0029032230377197266,1524.3866220808056
warmup,6,2,19,2,0.0031599998474121094,0.0031599998474121094,1524.3866676212028
warmup,7,1,0,0,-49916.99778985977,-54899.99778985977,-49916.99778985977
warmup,7,1,1,0,0.0034637451171875,0.0034637451171875,-49916.99501886368
warmup,7,1,2,7,0.00251007080078125,0.00251007080078125,-49916.993412418364
warmup,7,1,3,6,0.003472566604614258,0.003472566604614258,-49916.99163446426
warmup,7,1,4,8,0.002711057662963867,0.002711057662963867,-49916.99052401504
warmup,7,1,5,1,3425.003111600876,0.003111600875854492,-48794.685504405665
warmup,7,1,6,8,0.002404928207397461,0.002404928207397461,-48794.684873968166
warmup,7,1,7,6,0.002981424331665039,0.002981424331665039,-48794.684248718164
warmup,7,1,8,7,0.0021810531616210938,0.0021810531616210938,-48794.68388279816
warmup,7,1,9,0,0.0028116703033447266,0.0028116703033447266,-48794.68350542216
warmup,7,1,10,4,0.00311279296875,0.00311279296875,-48794.68317118856
warmup,7,1,11,0,0.003448486328125,0.003448486328125,-48794.68287496584
warmup,7,1,12,5,0.0027692317962646484,0.0027692317962646484,-48794.68268466568
warmup,7,1,13,5,0.002613067626953125,0.002613067626953125,-48794.68254101076
warmup,7,1,14,1,0.002719402313232422,0.002719402313232422,-48794.68242141019
warmup,7,1,15,1,0.0030345916748046875,0.0030345916748046875,-48794.682314639984
warmup,7,1,16,2,692.0033276081085,0.003327608108520508,-48775.204152587765
warmup,7,1,17,1,0.003148317337036133,0.003148317337036133,-48775.20408169396
warmup,7,1,18,0,0.0026743412017822266,0.0026743412017822266,-48775.204033517315
warmup,7,1,19,2,0.0027120113372802734,0.0027120113372802734,-48775.20399443311
warmup,8,2,0,0,-55493.997776031494,-60499.997776031494,-55493.997776031494
warmup,8,2,1,2,0.0034248828887939453,0.0034248828887939453,-55493.99503612518
warmup,8,2,2,7,0.0023474693298339844,0.0023474693298339844,-55493.99353374481
warmup,8,2,3,0,0.0033721923828125,0.0033721923828125,-55493.99180718231
warmup,8,2,4,5,0.003448486328125,0.003448486328125,-55493.99039468231
warmup,8,2,5,2,0.0028772354125976562,0.0028772354125976562,-55493.98945186981
warmup,8,2,6,5,0.003151416778564453,0.003151416778564453,-55493.988625744816
warmup,8,2,7,0,0.003415822982788086,0.003415822982788086,-55493.98790939482
warmup,8,2,8,4,0.0030014514923095703,0.0030014514923095703,-55493.98740583482
warmup,8,2,9,2,0.0038154125213623047,0.0038154125213623047,-55493.986893738824
warmup,8,2,10,0,0.003453493118286133,0.003453493118286133,-55493.98652292282
warmup,8,2,11,3,0.003617525100708008,0.003617525100708008,-55493.986212179785
warmup,8,2,12,1,3430.003449678421,0.003449678421020508,-55258.27816991521
warmup,8,2,13,7,0.0024237632751464844,0.0024237632751464844,-55258.27803666741
warmup,8,2,14,6,0.0030519962310791016,0.0030519962310791016,-55258.2779024392
warmup,8,2,15,6,0.003172159194946289,0.003172159194946289,-55258.27779082877
warmup,8,2,16,1,0.002969503402709961,0.002969503402709961,-55258.27770724468
warmup,8,2,17,8,0.002276897430419922,0.002276897430419922,-55258.27765597351
warmup,8,2,18,8,0.0026378631591796875,0.0026378631591796875,-55258.27760845399
warmup,8,2,19,4,0.0031442642211914062,0.0031442642211914062,-55258.277563140364
warmup,9,2,0,8,0.0004322528839111328,0.0004322528839111328,0.0004322528839111328
warmup,9,2,1,3,3621.0052964687347,0.005296468734741211,2896.804669427872
warmup,9,2,2,0,-7775.996102333069,-9199.996102333069,-2079.832836065293
warmup,9,2,3,1,3513.0037581920624,0.0037581920623779297,-281.17491187095675
warmup,9,2,4,7,0.0024144649505615234,0.0024144649505615234,-281.173922906113
warmup,9,2,5,8,0.0022809505462646484,0.0022809505462646484,-281.17317548423796
warmup,9,2,6,0,0.0033578872680664062,0.0033578872680664062,-281.17229523423794
warmup,9,2,7,2,0.0026640892028808594,0.0026640892028808594,-281.17173653423794
warmup,9,2,8,7,0.002242565155029297,0.002242565155029297,-281.17136029423796
warmup,9,2,9,3,0.0035407543182373047,0.0035407543182373047,-281.17088506223797
warmup,9,2,10,8,0.004232883453369141,0.004232883453369141,-281.170430559838
warmup,9,2,11,8,0.0025174617767333984,0.0025174617767333984,-281.170214311518
warmup,9,2,12,3,0.003130197525024414,0.003130197525024414,-281.16999920598204
warmup,9,2,13,5,0.0025091171264648438,0.0025091171264648438,-281.16986126580923
warmup,9,2,14,7,0.002080202102661133,0.002080202102661133,-281.16976977755326
warmup,9,2,15,7,0.0026798248291015625,0.0026798248291015625,-281.16967548959934
warmup,9,2,16,6,0.0027687549591064453,0.0027687549591064453,-281.1695975560756
warmup,9,2,17,7,0.002109527587890625,0.002109527587890625,-281.1695500537373
warmup,9,2,18,1,0.0024023056030273438,0.0024023056030273438,-281.1695067776468
warmup,9,2,19,1,0.002696514129638672,0.002696514129638672,-281.1694679167827
warmup,10,2,0,2,1.0017077922821045,0.0017077922821044922,1.0017077922821045
warmup,10,2,1,0,-47040.995310783386,-52099.995310783386,-37631.79454083443
warmup,10,2,2,0,0.0030107498168945312,0.0030107498168945312,-37631.792613954545
warmup,10,2,3,8,0.002170562744140625,0.002170562744140625,-37631.79150262642
warmup,10,2,4,1,3409.003322839737,0.0033228397369384766,-36235.463741591266
warmup,10,2,5,8,0.0021729469299316406,0.0021729469299316406,-36235.463029560015
warmup,10,2,6,3,0.0032033920288085938,0.0032033920288085938,-36235.462189810016
warmup,10,2,7,0,0.002718210220336914,0.002718210220336914,-36235.46161976002
warmup,10,2,8,5,0.003020048141479492,0.003020048141479492,-36235.46111308002
warmup,10,2,9,8,0.002415180206298828,0.002415180206298828,-36235.46078892002
warmup,10,2,10,0,0.0024673938751220703,0.0024673938751220703,-36235.46052398562
warmup,10,2,11,4,0.002996683120727539,0.002996683120727539,-36235.460266572496
warmup,10,2,12,6,0.0026907920837402344,0.0026907920837402344,-36235.46008166267
warmup,10,2,13,7,0.0023589134216308594,0.0023589134216308594,-36235.45995198003
warmup,10,2,14,7,0.0021517276763916016,0.0021517276763916016,-36235.459857346046
warmup,10,2,15,1,0.0026273727416992188,0.0026273727416992188,-36235.459764903586
warmup,10,2,16,3,0.0026433467864990234,0.0026433467864990234,-36235.459690499985
warmup,10,2,17,3,0.0039539337158203125,0.0039539337158203125,-36235.459601465314
warmup,10,2,18,6,0.0026547908782958984,0.0026547908782958984,-36235.45955364085
warmup,10,2,19,0,0.0031740665435791016,0.0031740665435791016,-36235.459507897736
warmup,11,0,0,8,0.00048661231994628906,0.00048661231994628906,0.00048661231994628906
warmup,11,0,1,2,5233.004925489426,0.00492548942565918,4186.40442700386
warmup,11,0,2,6,0.003742694854736328,0.003742694854736328,4186.406822328568
warmup,11,0,3,1,3452.0036046504974,0.0036046504974365234,5953.832667909623
warmup,11,0,4,5,0.002856731414794922,0.002856731414794922,5953.833838026811
warmup,11,0,5,3,0.0030755996704101562,0.0030755996704101562,5953.83484583931
warmup,11,0,6,5,0.0029828548431396484,0.0029828548431396484,5953.83562777681
warmup,11,0,7,7,0.0023026466369628906,0.0023026466369628906,5953.83611067681
warmup,11,0,8,6,0.0024242401123046875,0.0024242401123046875,5953.8365173968095
warmup,11,0,9,5,0.0026078224182128906,0.0026078224182128906,5953.83686741281
warmup,11,0,10,6,0.0021729469299316406,0.0021729469299316406,5953.83710073121
warmup,11,0,11,8,0.002268075942993164,0.002268075942993164,5953.83729555745
warmup,11,0,12,1,0.002970457077026367,0.002970457077026367,5953.837499685706
warmup,11,0,13,2,0.0030846595764160156,0.0030846595764160156,5953.837669266659
warmup,11,0,14,5,0.0025179386138916016,0.0025179386138916016,5953.83778000677
warmup,11,0,15,4,0.003713369369506836,0.003713369369506836,5953.837910659339
warmup,11,0,16,0,-831.9969749450684,-1499.9969749450684,5930.41927774474
warmup,11,0,17,0,0.003282785415649414,0.003282785415649414,5930.4193516664955
warmup,11,0,18,4,0.0025866031646728516,0.0025866031646728516,5930.419398262596
warmup,11,0,19,8,0.002058744430541992,0.002058744430541992,5930.41942793223
warmup,12,2,0,3,3613.0027980804443,0.0027980804443359375,3613.0027980804443
warmup,12,2,1,5,0.0040130615234375,0.0040130615234375,3613.006008529663
warmup,12,2,2,2,0.0036940574645996094,0.0036940574645996094,3613.0083727264405
warmup,12,2,3,3,0.003294706344604492,0.003294706344604492,3613.0100596160887
warmup,12,2,4,5,0.0037267208099365234,0.0037267208099365234,3613.0115860809324
warmup,12,2,5,2,0.0030095577239990234,0.0030095577239990234,3613.0125722528073
warmup,12,2,6,6,0.0036373138427734375,0.0036373138427734375,3613.0135257528073
warmup,12,2,7,0,-8919.996889591217,-10299.996889591217,1742.3545940528065
warmup,12,2,8,5,0.003506183624267578,0.003506183624267578,1742.3551822928066
warmup,12,2,9,6,0.003321409225463867,0.003321409225463867,1742.3556280848065
warmup,12,2,10,5,0.003488779067993164,0.003488779067993164,1742.3560026896066
warmup,12,2,11,3,0.0028302669525146484,0.0028302669525146484,1742.3562458076867
warmup,12,2,12,3,0.0028333663940429688,0.0028333663940429688,1742.3564405151428
warmup,12,2,13,1,3659.0028841495514,0.0028841495513916016,1943.5122513745605
warmup,12,2,14,1,0.002429962158203125,0.002429962158203125,1943.5123582454264
warmup,12,2,15,6,0.0025680065155029297,0.0025680065155029297,1943.5124485991232
warmup,12,2,16,3,0.0026845932006835938,0.0026845932006835938,1943.512524163704
warmup,12,2,17,4,0.0027761459350585938,0.0027761459350585938,1943.512586676953
warmup,12,2,18,5,0.002654552459716797,0.002654552459716797,1943.512634497119
warmup,12,2,19,4,0.0036132335662841797,0.0036132335662841797,1943.5126865693026
warmup,13,1,0,6,1874.002370595932,0.002370595932006836,1874.002370595932
warmup,13,1,1,2,3331.0044016838074,0.004401683807373047,4538.805891942979
warmup,13,1,2,3,1766.0034527778625,0.003452777862548828,5669.048101720811
warmup,13,1,3,8,0.0023267269134521484,0.0023267269134521484,5669.049293004991
warmup,13,1,4,0,-1259.9971013069153,-1899.9971013069153,5152.954480309679
warmup,13,1,5,8,0.0026826858520507812,0.0026826858520507812,5152.9553593721785
warmup,13,1,6,1,1741.0032217502594,0.003221750259399414,5609.348907934678
warmup,13,1,7,5,0.004615306854248047,0.004615306854248047,5609.349875834679
warmup,13,1,8,8,0.0028781890869140625,0.0028781890869140625,5609.350358714679
warmup,13,1,9,6,0.0027017593383789062,0.0027017593383789062,5609.350721338679
warmup,13,1,10,1,0.002507448196411133,0.002507448196411133,5609.350990573879
warmup,13,1,11,6,0.002571582794189453,0.002571582794189453,5609.351211471159
warmup,13,1,12,8,0.002057313919067383,0.002057313919067383,5609.351352848696
warmup,13,1,13,6,0.0025014877319335938,0.0025014877319335938,5609.351490369438
warmup,13,1,14,6,0.002840757369995117,0.002840757369995117,5609.351615307268
warmup,13,1,15,0,0.003045320510864258,0.003045320510864258,5609.351722454958
warmup,13,1,16,6,0.0027418136596679688,0.0027418136596679688,5609.351799630152
warmup,13,1,17,2,0.002607583999633789,0.002607583999633789,5609.3518583477235
warmup,13,1,18,6,0.002505779266357422,0.002505779266357422,5609.35190348783
warmup,13,1,19,7,0.0020558834075927734,0.0020558834075927734,5609.351933116232
warmup,14,2,0,7,0.0005218982696533203,0.0005218982696533203,0.0005218982696533203
warmup,14,2,1,2,0.0038940906524658203,0.0038940906524658203,0.003637170791625977
warmup,14,2,2,2,0.004061698913574219,0.004061698913574219,0.006236658096313477
warmup,14,2,3,3,3652.006900548935,0.0069005489349365234,1869.8337697391514
warmup,14,2,4,8,0.0023605823516845703,0.0023605823516845703,1869.8347366336827
warmup,14,2,5,7,0.0027916431427001953,0.0027916431427001953,1869.8356513993078
warmup,14,2,6,1,3584.003952026367,0.0039520263671875,2809.3607833993083
warmup,14,2,7,8,0.0028488636016845703,0.0028488636016845703,2809.3613808493083
warmup,14,2,8,3,0.002989053726196289,0.002989053726196289,2809.361882329308
warmup,14,2,9,1,0.0028769969940185547,0.0028769969940185547,2809.362268473308
warmup,14,2,10,7,0.0023581981658935547,0.0023581981658935547,2809.362521682908
warmup,14,2,11,5,0.0030689239501953125,0.0030689239501953125,2809.362785301468
warmup,14,2,12,8,0.002719402313232422,0.002719402313232422,2809.3629721773723
warmup,14,2,13,1,0.0036933422088623047,0.0036933422088623047,2809.3631752210076
warmup,14,2,14,8,0.0026454925537109375,0.0026454925537109375,2809.3632915710004
warmup,14,2,15,7,0.0021619796752929688,0.0021619796752929688,2809.3633676388977
warmup,14,2,16,7,0.002907991409301758,0.002907991409301758,2809.363449491579
warmup,14,2,17,0,-3204.996741294861,-4599.996741294861,2737.193338842483
warmup,14,2,18,3,0.0022847652435302734,0.0022847652435302734,2737.1933800011548
warmup,14,2,19,5,0.0035674571990966797,0.0035674571990966797,2737.193431413631
warmup,15,0,0,6,1783.0021693706512,0.002169370651245117,1783.0021693706512
warmup,15,0,1,0,-28001.995594263077,-31199.995594263077,-20618.594306039813
warmup,15,0,2,4,1792.003914117813,0.0039141178131103516,-19471.711801004414
warmup,15,0,3,0,0.0029103755950927734,0.0029103755950927734,-19471.71031089211
warmup,15,0,4,5,0.0029244422912597656,0.0029244422912597656,-19471.70911304055
warmup,15,0,5,2,695.0028645992279,0.0028645992279052734,-19243.970574368675
warmup,15,0,6,0,0.002717256546020508,0.002717256546020508,-19243.969862056176
warmup,15,0,7,4,0.0028617382049560547,0.0028617382049560547,-19243.969261906175
warmup,15,0,8,1,1755.003481388092,0.0034813880920410156,-18949.528537026174
warmup,15,0,9,3,0.0023980140686035156,0.0023980140686035156,-18949.528215170172
warmup,15,0,10,2,0.0023505687713623047,0.0023505687713623047,-18949.52796277977
warmup,15,0,11,5,0.0031545162200927734,0.0031545162200927734,-18949.527691808893
warmup,15,0,12,1,0.0028836727142333984,0.0028836727142333984,-18949.527493644415
warmup,15,0,13,8,0.003261566162109375,0.003261566162109375,-18949.52731433792
warmup,15,0,14,0,0.002553224563598633,0.002553224563598633,-18949.527202045916
warmup,15,0,15,4,0.0021753311157226562,0.0021753311157226562,-18949.527125508255
warmup,15,0,16,3,0.002980947494506836,0.002980947494506836,-18949.527041602043
warmup,15,0,17,4,0.002877473831176758,0.002877473831176758,-18949.526976807094
warmup,15,0,18,3,0.0024526119232177734,0.0024526119232177734,-18949.526932624765
warmup,15,0,19,8,0.0031998157501220703,0.0031998157501220703,-18949.52688651056
warmup,16,1,0,0,-47493.997408628464,-52499.997408628464,-47493.997408628464
warmup,16,1,1,1,3460.00363779068,0.0036377906799316406,-44725.99449839592
warmup,16,1,2,6,0.0035059452056884766,0.0035059452056884766,-44725.99225459099
warmup,16,1,3,5,0.002560853958129883,0.002560853958129883,-44725.99094343376
warmup,16,1,4,1,0.003434896469116211,0.003434896469116211,-44725.989536500165
warmup,16,1,5,5,0.002719879150390625,0.002719879150390625,-44725.98864525017
warmup,16,1,6,8,0.0022096633911132812,0.0022096633911132812,-44725.988066000165
warmup,16,1,7,0,0.0024614334106445312,0.0024614334106445312,-44725.987549800164
warmup,16,1,8,1,0.0029044151306152344,0.0029044151306152344,-44725.987062520166
warmup,16,1,9,0,0.0026803016662597656,0.0026803016662597656,-44725.986702776165
warmup,16,1,10,8,0.0022437572479248047,0.0022437572479248047,-44725.98646185456
warmup,16,1,11,2,664.0027251243591,0.0027251243591308594,-44668.949062077285
warmup,16,1,12,1,0.002933025360107422,0.002933025360107422,-44668.94886052132
warmup,16,1,13,5,0.0033338069915771484,0.0033338069915771484,-44668.948677243345
warmup,16,1,14,4,0.0026330947875976562,0.0026330947875976562,-44668.948561438614
warmup,16,1,15,4,0.0024309158325195312,0.0024309158325195312,-44668.948475908364
warmup,16,1,16,7,0.0024292469024658203,0.0024292469024658203,-44668.94840753114
warmup,16,1,17,4,0.0025064945220947266,0.0025064945220947266,-44668.9483510899
warmup,16,1,18,4,0.0027811527252197266,0.0027811527252197266,-44668.948300989105
warmup,16,1,19,5,0.0025103092193603516,0.0025103092193603516,-44668.948264811734
warmup,17,2,0,5,1.0019288063049316,0.0019288063049316406,1.0019288063049316
warmup,17,2,1,2,1.0036914348602295,0.003691434860229492,1.8048819541931151
warmup,17,2,2,7,0.0024988651275634766,0.0024988651275634766,1.8064812278747557
warmup,17,2,3,5,0.0038924217224121094,0.0038924217224121094,1.8084741477966306
warmup,17,2,4,6,0.011459827423095703,0.011459827423095703,1.8131680931091305
warmup,17,2,5,4,0.008222103118896484,0.008222103118896484,1.8158623118591306
warmup,17,2,6,4,0.0031976699829101562,0.0031976699829101562,1.8167005618591305
warmup,17,2,7,0,-53761.99606323242,-58799.99606323242,-11272.891056238144
warmup,17,2,8,6,0.0030913352966308594,0.0030913352966308594,-11272.890537598145
warmup,17,2,9,6,0.003342151641845703,0.003342151641845703,-11272.890089022145
warmup,17,2,10,0,0.0041882991790771484,0.0041882991790771484,-11272.889639306944
warmup,17,2,11,7,0.0024318695068359375,0.0024318695068359375,-11272.889430410945
warmup,17,2,12,8,0.0024788379669189453,0.0024788379669189453,-11272.889260066497
warmup,17,2,13,7,0.0024111270904541016,0.0024111270904541016,-11272.889127513383
warmup,17,2,14,6,0.0038864612579345703,0.0038864612579345703,-11272.88895658501
warmup,17,2,15,7,0.0021872520446777344,0.0021872520446777344,-11272.888879627919
warmup,17,2,16,3,0.0033867359161376953,0.0033867359161376953,-11272.888784299777
warmup,17,2,17,5,0.0028884410858154297,0.0028884410858154297,-11272.888719257866
warmup,17,2,18,7,0.0022635459899902344,0.0022635459899902344,-11272.888678481446
warmup,17,2,19,7,0.002526998519897461,0.002526998519897461,-11272.888642063559
warmup,18,1,0,2,5140.002316474915,0.0023164749145507812,5140.002316474915
warmup,18,1,1,6,0.003755331039428711,0.003755331039428711,5140.005320739746
warmup,18,1,2,3,1805.0036685466766,0.003668546676635742,6295.207668609619
warmup,18,1,3,3,0.0040628910064697266,0.0040628910064697266,6295.209748809814
warmup,18,1,4,4,0.0031633377075195312,0.0031633377075195312,6295.211044512939
warmup,18,1,5,4,0.0031583309173583984,0.0031583309173583984,6295.212079434814
warmup,18,1,6,4,0.0032625198364257812,0.0032625198364257812,6295.212934684814
warmup,18,1,7,5,0.0034978389739990234,0.0034978389739990234,6295.213668234815
warmup,18,1,8,4,0.003470182418823242,0.003470182418823242,6295.214250434815
warmup,18,1,9,4,0.0027010440826416016,0.0027010440826416016,6295.2146129628145
