episode_type,episode_index,disturber_index,step_index,action,reward,penalty,total_discounted_reward
warmup,5,8,19,7,0.005803585052490234,0.005803585052490234,-38061.76988968172
warmup,6,4,0,4,75.01693272590637,0.01693272590637207,75.01693272590637
warmup,6,4,1,3,100.01727223396301,0.017272233963012695,155.03075051307678
warmup,6,4,2,2,3194.0196113586426,0.019611358642578125,2199.2033017826084
warmup,6,4,3,6,0.012874603271484375,0.012874603271484375,2199.2098935794834
warmup,6,4,4,1,91.00852036476135,0.008520364761352539,2236.4869835208897
warmup,6,4,5,8,0.003795146942138672,0.003795146942138672,2236.48822711464
warmup,6,4,6,3,0.005682706832885742,0.005682706832885742,2236.48971680214
warmup,6,4,7,1,0.0061304569244384766,0.0061304569244384766,2236.49100245214
warmup,6,4,8,3,0.012770414352416992,0.012770414352416992,2236.49314497214
warmup,6,4,9,2,0.012989044189453125,0.012989044189453125,2236.49488833214
warmup,6,4,10,1,0.011736154556274414,0.011736154556274414,2236.49614849214
warmup,6,4,11,7,0.007325649261474609,0.007325649261474609,2236.4967777606203
warmup,6,4,12,6,0.011966228485107422,0.011966228485107422,2236.49760007358
warmup,6,4,13,4,0.012517213821411133,0.012517213821411133,2236.4982882146874
warmup,6,4,14,3,0.011977910995483398,0.011977910995483398,2236.498815008784
warmup,6,4,15,5,0.01239633560180664,0.01239633560180664,2236.499251166068
warmup,6,4,16,5,0.0068149566650390625,0.0068149566650390625,2236.499442990045
warmup,6,4,17,8,0.008332252502441406,0.008332252502441406,2236.4996306156913
warmup,6,4,18,0,-369062.98708987236,-372599.98708987236,-4411.948093921081
warmup,6,4,19,1,0.010973691940307617,0.010973691940307617,-4411.947935773513
warmup,7,2,0,1,7219.005909204483,0.0059092044830322266,7219.005909204483
warmup,7,2,1,2,1.0108091831207275,0.010809183120727539,7219.814556550979
warmup,7,2,2,4,0.009364128112792969,0.009364128112792969,7219.8205495929715
warmup,7,2,3,5,0.009289979934692383,0.009289979934692383,7219.8253060626985
warmup,7,2,4,8,0.004046201705932617,0.004046201705932617,7219.826963386918
warmup,7,2,5,5,0.0042018890380859375,0.0042018890380859375,7219.828340261917
warmup,7,2,6,8,0.007692575454711914,0.007692575454711914,7219.830356824417
warmup,7,2,7,5,0.006661653518676758,0.006661653518676758,7219.831753874418
warmup,7,2,8,8,0.007241964340209961,0.007241964340209961,7219.832968874418
warmup,7,2,9,0,-39901.99077105522,-41299.99077105522,1864.2784249064152
warmup,7,2,10,3,0.006945133209228516,0.006945133209228516,1864.2791706344153
warmup,7,2,11,7,0.0049953460693359375,0.0049953460693359375,1864.2795997313754
warmup,7,2,12,3,0.0064733028411865234,0.0064733028411865234,1864.2800445733594
warmup,7,2,13,2,0.006606340408325195,0.006606340408325195,1864.2804077607643
warmup,7,2,14,8,0.003374814987182617,0.003374814987182617,1864.2805561866971
warmup,7,2,15,4,0.006681919097900391,0.006681919097900391,1864.280791285825
warmup,7,2,16,8,0.00448155403137207,0.00448155403137207,1864.2809174303566
warmup,7,2,17,5,0.003960132598876953,0.003960132598876953,1864.281006604615
warmup,7,2,18,5,0.005170345306396484,0.005170345306396484,1864.2810997452757
warmup,7,2,19,8,0.004065752029418945,0.004065752029418945,1864.2811583389375
warmup,8,0,0,3,3668.0058805942535,0.005880594253540039,3668.0058805942535
warmup,8,0,1,5,696.0153951644897,0.015395164489746094,4224.818196725845
warmup,8,0,2,6,0.006219148635864258,0.006219148635864258,4224.8221769809725
warmup,8,0,3,3,0.0049893856048583984,0.0049893856048583984,4224.824731546402
warmup,8,0,4,7,0.004599332809448242,0.004599332809448242,4224.826615433121
warmup,8,0,5,6,0.013413667678833008,0.013413667678833008,4224.8310108237465
warmup,8,0,6,1,3682.0089387893677,0.008938789367675781,5190.047562073747
warmup,8,0,7,5,0.0048427581787109375,0.0048427581787109375,5190.048577673747
warmup,8,0,8,6,0.003391742706298828,0.003391742706298828,5190.049146713747
warmup,8,0,9,5,0.0029230117797851562,0.0029230117797851562,5190.049539033747
warmup,8,0,10,0,-13952.995265722275,-14599.995265722275,3691.858080345746
warmup,8,0,11,6,0.00484156608581543,0.00484156608581543,3691.858496233106
warmup,8,0,12,0,0.003841876983642578,0.003841876983642578,3691.858760244882
warmup,8,0,13,1,0.007592201232910156,0.007592201232910156,3691.859177630559
warmup,8,0,14,6,0.004302501678466797,0.004302501678466797,3691.8593668565836
warmup,8,0,15,4,0.007155418395996094,0.007155418395996094,3691.859618615487
warmup,8,0,16,8,0.004016399383544922,0.004016399383544922,3691.8597316670794
warmup,8,0,17,5,0.01351165771484375,0.01351165771484375,3691.8600359225625
warmup,8,0,18,1,0.0030350685119628906,0.0030350685119628906,3691.8600905974963
warmup,8,0,19,1,0.0075147151947021484,0.0075147151947021484,3691.860198895956
warmup,9,3,0,8,0.0006549358367919922,0.0006549358367919922,0.0006549358367919922
warmup,9,3,1,0,-8026.991187334061,-8099.991187334061,-6421.592294931412
warmup,9,3,2,5,0.008485794067382812,0.008485794067382812,-6421.586864023208
warmup,9,3,3,5,0.005686521530151367,0.005686521530151367,-6421.5839525241845
warmup,9,3,4,4,4831.0207397937775,0.02073979377746582,-4442.797857504653
warmup,9,3,5,1,1242.0054717063904,0.005471706390380859,-4035.8175045359026
warmup,9,3,6,1,0.004973888397216797,0.004973888397216797,-4035.8162006609027
warmup,9,3,7,8,0.003644227981567383,0.003644227981567383,-4035.8154364109027
warmup,9,3,8,8,0.004564762115478516,0.004564762115478516,-4035.8146705709028
warmup,9,3,9,0,0.00713658332824707,0.00713658332824707,-4035.813712714903
warmup,9,3,10,3,0.019962787628173828,0.019962787628173828,-4035.811569226903
warmup,9,3,11,6,0.003370523452758789,0.003370523452758789,-4035.811279701143
warmup,9,3,12,0,0.008043527603149414,0.008043527603149414,-4035.810726954135
warmup,9,3,13,0,0.0044422149658203125,0.0044422149658203125,-4035.8104827407847
warmup,9,3,14,5,0.008340120315551758,0.008340120315551758,-4035.810115938414
warmup,9,3,15,7,0.007069110870361328,0.007069110870361328,-4035.809867216187
warmup,9,3,16,6,0.012694358825683594,0.012694358825683594,-4035.8095099017514
warmup,9,3,17,8,0.0073986053466796875,0.0073986053466796875,-4035.80934329997
warmup,9,3,18,6,0.007193088531494141,0.007193088531494141,-4035.8092137208064
warmup,9,3,19,4,0.005358457565307617,0.005358457565307617,-4035.8091364972943
warmup,10,2,0,8,0.0006422996520996094,0.0006422996520996094,0.0006422996520996094
warmup,10,2,1,5,0.029032230377197266,0.029032230377197266,0.023868083953857422
warmup,10,2,2,5,0.005339622497558594,0.005339622497558594,0.027285442352294922
warmup,10,2,3,0,-564817.9916934967,-569899.9916934967,-289186.78446162806
warmup,10,2,4,3,0.008425712585449219,0.008425712585449219,-289186.7810104562
warmup,10,2,5,4,1.0082643032073975,0.008264303207397461,-289186.45062240935
warmup,10,2,6,7,0.00738072395324707,0.00738072395324707,-289186.4486875968
warmup,10,2,7,3,0.012170076370239258,0.012170076370239258,-289186.44613534684
warmup,10,2,8,6,0.010463476181030273,0.010463476181030273,-289186.4443798668
warmup,10,2,9,0,0.007698774337768555,0.007698774337768555,-289186.4433465548
warmup,10,2,10,2,0.010841131210327148,0.010841131210327148,-289186.44218249724
warmup,10,2,11,1,2012.0121042728424,0.012104272842407227,-289013.6116587571
warmup,10,2,12,0,0.005224466323852539,0.005224466323852539,-289013.6112997345
warmup,10,2,13,5,0.006066799163818359,0.006066799163818359,-289013.6109662087
warmup,10,2,14,7,0.007338047027587891,0.007338047027587891,-289013.61064347794
warmup,10,2,15,1,0.009467124938964844,0.009467124938964844,-289013.6103103831
warmup,10,2,16,2,0.009504556655883789,0.009504556655883789,-289013.6100428536
warmup,10,2,17,6,0.004973411560058594,0.004973411560058594,-289013.6099308623
warmup,10,2,18,3,0.005770206451416016,0.005770206451416016,-289013.60982691555
warmup,10,2,19,7,0.006663084030151367,0.006663084030151367,-289013.60973089037
warmup,11,11,0,8,0.0005471706390380859,0.0005471706390380859,0.0005471706390380859
warmup,11,11,1,8,0.004288911819458008,0.004288911819458008,0.003978300094604492
warmup,11,11,2,6,1183.007813692093,0.007813692092895508,757.1289790630342
warmup,11,11,3,5,0.01891946792602539,0.01891946792602539,757.1386658306124
warmup,11,11,4,6,0.009840011596679688,0.009840011596679688,757.1426962993623
warmup,11,11,5,0,0.013353347778320312,0.013353347778320312,757.1470719243623
warmup,11,11,6,1,8817.006344556808,0.00634455680847168,3068.4723831118636
warmup,12,2,0,6,2.014589548110962,0.014589548110961914,2.014589548110962
warmup,12,2,1,0,-561233.9948234558,-566299.9948234558,-448985.1812692166
warmup,12,2,2,0,0.005946159362792969,0.005946159362792969,-448985.17746367457
warmup,12,2,3,8,0.004538536071777344,0.004538536071777344,-448985.1751399441
warmup,12,2,4,8,0.010179996490478516,0.010179996490478516,-448985.17097021756
warmup,12,2,5,0,0.006498575210571289,0.006498575210571289,-448985.16884076444
warmup,12,2,6,4,0.005765438079833984,0.005765438079833984,-448985.1673293894
warmup,12,2,7,1,1952.0247886180878,0.024788618087768555,-448575.7980604394
warmup,12,2,8,1,0.004120349884033203,0.004120349884033203,-448575.7973691594
warmup,12,2,9,8,0.0038089752197265625,0.0038089752197265625,-448575.7968579274
warmup,12,2,10,7,0.005974769592285156,0.005974769592285156,-448575.7962163914
warmup,12,2,11,4,0.013958930969238281,0.013958930969238281,-448575.79501732835
warmup,12,2,12,4,0.006316184997558594,0.006316184997558594,-448575.7945832834
warmup,12,2,13,5,0.005480766296386719,0.005480766296386719,-448575.79428197513
warmup,12,2,14,3,0.013508319854736328,0.013508319854736328,-448575.79368787294
warmup,12,2,15,6,0.005628824234008789,0.005628824234008789,-448575.7934898263
warmup,12,2,16,2,0.011534929275512695,0.011534929275512695,-448575.7931651469
warmup,12,2,17,1,0.0035011768341064453,0.0035011768341064453,-448575.7930863074
warmup,12,2,18,5,0.009656190872192383,0.009656190872192383,-448575.79291235696
warmup,12,2,19,2,0.011642694473266602,0.011642694473266602,-448575.792744568
warmup,13,1,0,4,3719.0141525268555,0.01415252685546875,3719.0141525268555
warmup,13,1,1,2,1412.0057017803192,0.005701780319213867,4848.618713951111
warmup,13,1,2,0,-135183.9950554371,-137599.9950554371,-81669.13812152864
warmup,13,1,3,1,1319.0089693069458,0.008969306945800781,-80993.80552924349
warmup,13,1,4,1,0.008707761764526367,0.008707761764526367,-80993.80196254427
warmup,13,1,5,5,0.008273601531982422,0.008273601531982422,-80993.79925145052
warmup,13,1,6,3,0.008719205856323242,0.008719205856323242,-80993.79696576302
warmup,13,1,7,5,0.007807493209838867,0.007807493209838867,-80993.79532841302
warmup,13,1,8,6,0.01598048210144043,0.01598048210144043,-80993.79264733302
warmup,13,1,9,4,0.0032711029052734375,0.0032711029052734375,-80993.79220829302
warmup,13,1,10,0,0.007233381271362305,0.007233381271362305,-80993.79143161462
warmup,13,1,11,2,0.012486696243286133,0.012486696243286133,-80993.79035901558
warmup,13,1,12,1,0.007594585418701172,0.007594585418701172,-80993.78983711964
warmup,13,1,13,2,0.009003877639770508,0.009003877639770508,-80993.78934212623
warmup,13,1,14,0,0.013143777847290039,0.013143777847290039,-80993.78876405676
warmup,13,1,15,3,0.008024454116821289,0.008024454116821289,-80993.78848172138
warmup,13,1,16,4,0.004122257232666016,0.004122257232666016,-80993.78836569015
warmup,13,1,17,2,0.010500907897949219,0.010500907897949219,-80993.78812923073
warmup,13,1,18,3,0.006253480911254883,0.006253480911254883,-80993.78801657804
warmup,13,1,19,2,0.008511066436767578,0.008511066436767578,-80993.78789392064
warmup,14,13,0,0,-1137599.9818835258,-1147599.9818835258,-1137599.9818835258
warmup,15,3,0,2,7930.016227960587,0.01622796058654785,7930.016227960587
warmup,15,3,1,0,-382.994651556015,-399.994651556015,7623.620506715774
warmup,15,3,2,6,0.004723787307739258,0.004723787307739258,7623.623529939651
warmup,15,3,3,0,0.0038988590240478516,0.0038988590240478516,7623.625526155472
warmup,15,3,4,4,0.0167999267578125,0.0167999267578125,7623.632407405472
warmup,15,3,5,4,0.0079193115234375,0.0079193115234375,7623.635002405472
warmup,15,3,6,1,1229.0059702396393,0.0059702396392822266,7945.811543467972
warmup,15,3,7,2,0.0024900436401367188,0.0024900436401367188,7945.812065667972
warmup,15,3,8,3,0.006074190139770508,0.006074190139770508,7945.813084747972
warmup,15,3,9,8,0.004372358322143555,0.004372358322143555,7945.813671595973
warmup,15,3,10,5,0.0032875537872314453,0.0032875537872314453,7945.814024594372
warmup,15,3,11,8,0.0024344921112060547,0.0024344921112060547,7945.814233715652
warmup,15,3,12,6,0.008911609649658203,0.008911609649658203,7945.814846116804
warmup,15,3,13,7,0.0034983158111572266,0.0034983158111572266,7945.815038438749
warmup,15,3,14,8,0.00594019889831543,0.00594019889831543,7945.81529969146
warmup,15,3,15,7,0.0058782100677490234,0.0058782100677490234,7945.81550651259
warmup,15,3,16,6,0.004300117492675781,0.004300117492675781,7945.815627550137
warmup,15,3,17,4,0.0032014846801757812,0.0032014846801757812,7945.815699641163
warmup,15,3,18,1,0.004225254058837891,0.004225254058837891,7945.815775756573
warmup,15,3,19,5,0.011264324188232422,0.011264324188232422,7945.815938092593
warmup,16,7,0,0,-883394.9937160015,-891399.9937160015,-883394.9937160015
warmup,16,7,1,3,0.006696939468383789,0.006696939468383789,-883394.9883584499
warmup,16,7,2,1,131.00509667396545,0.0050966739654541016,-883311.1450965785
warmup,16,7,3,0,0.0034873485565185547,0.0034873485565185547,-883311.1433110561
warmup,16,7,4,2,373.00570583343506,0.005705833435058594,-883158.3601739467
warmup,16,7,5,5,0.007748603820800781,0.007748603820800781,-883158.3576348842
warmup,16,7,6,1,0.007574319839477539,0.007574319839477539,-883158.3556493217
warmup,16,7,7,4,0.008263826370239258,0.008263826370239258,-883158.3539162717
warmup,16,7,8,1,0.005032539367675781,0.005032539367675781,-883158.3530719517
warmup,16,7,9,6,0.0070340633392333984,0.0070340633392333984,-883158.3521278556
warmup,16,7,10,5,0.009831666946411133,0.009831666946411133,-883158.3510721885
warmup,16,7,11,2,0.004586696624755859,0.004586696624755859,-883158.3506781942
warmup,16,7,12,4,0.00960230827331543,0.00960230827331543,-883158.3500183286
warmup,16,7,13,0,0.003882884979248047,0.003882884979248047,-883158.3498048647
warmup,16,7,14,1,0.00458526611328125,0.00458526611328125,-883158.3496032025
warmup,16,7,15,0,0.009690046310424805,0.009690046310424805,-883158.3492622643
warmup,16,7,16,2,0.004112958908081055,0.004112958908081055,-883158.3491464949
warmup,16,7,17,5,0.004668712615966797,0.004668712615966797,-883158.3490413649
warmup,16,7,18,8,0.005013465881347656,0.005013465881347656,-883158.3489510503
warmup,16,7,19,8,0.006623983383178711,0.006623983383178711,-883158.3488555887
warmup,17,11,0,2,10000.003793001175,0.003793001174926758,10000.003793001175
warmup,18,4,0,7,0.00048041343688964844,0.00048041343688964844,0.00048041343688964844
warmup,18,4,1,6,40.01634931564331,0.016349315643310547,32.01355986595154
warmup,18,4,2,1,193.0072784423828,0.0072784423828125,155.53821806907658
warmup,18,4,3,6,0.005297422409057617,0.005297422409057617,155.54093034935002
warmup,18,4,4,1,0.004901409149169922,0.004901409149169922,155.54293796653752
warmup,18,4,5,2,3185.00483250618,0.00483250617980957,1199.2053214821626
warmup,18,4,6,4,0.004728794097900391,0.004728794097900391,1199.2065611071625
warmup,18,4,7,3,0.008563756942749023,0.008563756942749023,1199.2083570571626
warmup,18,4,8,0,-373750.9950211048,-377399.9950211048,-61505.80337978287
warmup,18,4,9,3,0.0061876773834228516,0.0061876773834228516,-61505.80254928687
warmup,18,4,10,1,0.0037164688110351562,0.0037164688110351562,-61505.80215023407
warmup,18,4,11,4,0.0054666996002197266,0.0054666996002197266,-61505.801680648154
warmup,18,4,12,8,0.005074024200439453,0.005074024200439453,-61505.80133196386
warmup,18,4,13,5,0.013633966445922852,0.013633966445922852,-61505.80058242863
warmup,18,4,14,3,0.010994434356689453,0.010994434356689453,-61505.80009888829
warmup,18,4,15,3,0.0041141510009765625,0.0041141510009765625,-61505.799954134476
warmup,18,4,16,7,0.00310516357421875,0.00310516357421875,-61505.79986673189
warmup,18,4,17,1,0.004792690277099609,0.004792690277099609,-61505.7997588101
warmup,18,4,18,0,0.004117488861083984,0.004117488861083984,-61505.79968463601
warmup,18,4,19,4,0.011466741561889648,0.011466741561889648,-61505.79951938285
warmup,19,0,0,0,-536719.9923820496,-541699.9923820496,-536719.9923820496
warmup,19,0,1,0,0.014560461044311523,0.014560461044311523,-536719.9807336808
warmup,19,0,2,4,1058.005068063736,0.005068063735961914,-536042.85749012
warmup,19,0,3,7,0.008274316787719727,0.008274316787719727,-536042.8532536698
warmup,19,0,4,7,0.007130146026611328,0.007130146026611328,-536042.850333162
warmup,19,0,5,1,993.0204577445984,0.020457744598388672,-535717.4573895682
warmup,19,0,6,5,0.007210969924926758,0.007210969924926758,-535717.4554992557
warmup,19,0,7,8,0.006109952926635742,0.006109952926635742,-535717.4542179056
warmup,19,0,8,5,0.020457983016967773,0.020457983016967773,-535717.4507856256
warmup,19,0,9,1,0.006615400314331055,0.006615400314331055,-535717.4498977216
warmup,19,0,10,4,0.009310007095336914,0.009310007095336914,-535717.4488980672
warmup,19,0,11,5,0.010748863220214844,0.010748863220214844,-535717.4479747469
warmup,19,0,12,1,0.009593725204467773,0.009593725204467773,-535717.4473154711
warmup,19,0,13,5,0.0045049190521240234,0.0045049190521240234,-535717.4470678106
warmup,19,0,14,5,0.0043239593505859375,0.0043239593505859375,-535717.4468776408
warmup,19,0,15,8,0.0046520233154296875,0.0046520233154296875,-535717.4467139622
warmup,19,0,16,0,0.004303932189941406,0.004303932189941406,-535717.4465928173
warmup,19,0,17,4,0.004452228546142578,0.004452228546142578,-535717.4464925621
warmup,19,0,18,4,0.006610870361328125,0.006610870361328125,-535717.4463734712
warmup,19,0,19,1,0.0056765079498291016,0.0056765079498291016,-535717.446291664
warmup,20,11,0,2,10000.006362199783,0.006362199783325195,10000.006362199783
warmup,21,9,0,1,10000.013844013214,0.013844013214111328,10000.013844013214
warmup,22,4,0,5,1767.004539012909,0.004539012908935547,1767.004539012909
warmup,22,4,1,6,0.01087498664855957,0.01087498664855957,1767.0132390022277
warmup,22,4,2,1,117.01100993156433,-99.98899006843567,1841.9002853584288
warmup,22,4,3,1,0.010857105255126953,0.010857105255126953,1841.9058441963195
warmup,22,4,4,1,0.008962154388427734,0.008962154388427734,1841.9095150947571
warmup,22,4,5,8,0.005150794982910156,0.005150794982910156,1841.9112029072571
warmup,22,4,6,5,0.007149457931518555,0.007149457931518555,1841.9130770947572
warmup,22,4,7,6,0.009831428527832031,0.009831428527832031,1841.9151388947573
warmup,22,4,8,5,0.005910396575927734,0.005910396575927734,1841.9161304947572
warmup,22,4,9,7,0.003533601760864258,0.003533601760864258,1841.9166047667572
warmup,22,4,10,2,1451.006535768509,0.006535768508911133,1997.7172452019572
warmup,22,4,11,6,0.00510096549987793,0.00510096549987793,1997.7176833715573
warmup,22,4,12,6,0.005846977233886719,0.005846977233886719,1997.7180851727733
warmup,22,4,13,6,0.0064966678619384766,0.0064966678619384766,1997.718442330866
warmup,22,4,14,5,0.005499839782714844,0.005499839782714844,1997.7186842163778
warmup,22,4,15,1,0.00603795051574707,0.00603795051574707,1997.7188966578753
warmup,22,4,16,2,0.0053060054779052734,0.0053060054779052734,1997.7190460086522
warmup,22,4,17,0,-368652.99095773697,-372199.99095773697,-6303.608317522771
warmup,22,4,18,8,0.004351377487182617,0.004351377487182617,-6303.608239135323
warmup,22,4,19,3,0.00423121452331543,0.00423121452331543,-6303.608178157096
warmup,23,3,0,6,32.004741191864014,0.004741191864013672,32.004741191864014
warmup,23,3,1,4,4878.013069152832,0.01306915283203125,3934.41519651413
warmup,23,3,2,0,-2262.9879829883575,-2299.9879829883575,2486.102887401581
warmup,23,3,3,7,0.0048389434814453125,0.0048389434814453125,2486.1053649406435
warmup,23,3,4,7,0.003259420394897461,0.003259420394897461,2486.106699999237
warmup,23,3,5,7,0.008371353149414062,0.008371353149414062,2486.1094431242373
warmup,23,3,6,2,3065.0060274600983,0.0060274600982666016,3289.5823831867374
warmup,23,3,7,1,1203.0073232650757,0.007323265075683594,3541.8713045867376
warmup,23,3,8,8,0.007099151611328125,0.007099151611328125,3541.8724956267374
warmup,23,3,9,2,0.008534669876098633,0.008534669876098633,3541.8736411307373
warmup,23,3,10,4,0.004799604415893555,0.004799604415893555,3541.874156484337
warmup,23,3,11,8,0.003137350082397461,0.003137350082397461,3541.874425980657
warmup,23,3,12,3,0.0033066272735595703,0.0033066272735595703,3541.8746532103532
warmup,23,3,13,3,0.003002643585205078,0.003002643585205078,3541.87481828243
warmup,23,3,14,6,0.0062868595123291016,0.0062868595123291016,3541.8750947814356
warmup,23,3,15,1,0.00800323486328125,0.00800323486328125,3541.875376370229
warmup,23,3,16,4,0.0030684471130371094,0.0030684471130371094,3541.875462739337
warmup,23,3,17,0,0.0030944347381591797,0.0030944347381591797,3541.8755324198123
warmup,23,3,18,4,0.01704883575439453,0.01704883575439453,3541.8758395443338
warmup,23,3,19,5,0.007280588150024414,0.007280588150024414,3541.8759444686666
warmup,24,6,0,1,8521.005325555801,0.0053255558013916016,8521.005325555801
warmup,24,6,1,3,0.008349895477294922,0.008349895477294922,8521.012005472183
warmup,24,6,2,2,13.008620262145996,0.008620262145996094,8529.337522439957
